person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q409,male,natural causes,singer,Ethiopian Orthodox Tewahedo Church,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,singer,Latin Church,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,singer-songwriter,Rastafari movement,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,singer-songwriter,Ethiopian Orthodox Tewahedo Church,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,singer-songwriter,Latin Church,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,guitarist,Rastafari movement,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,guitarist,Ethiopian Orthodox Tewahedo Church,Jamaica,English
http://www.wikidata.org/entity/Q409,male,natural causes,guitarist,Latin Church,Jamaica,English
http://www.wikidata.org/entity/Q517,male,natural causes,military personnel,Catholicism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,military personnel,deism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,politician,Catholicism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,politician,deism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,officer,Catholicism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,officer,deism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,statesman,Catholicism,France,French
http://www.wikidata.org/entity/Q517,male,natural causes,statesman,deism,France,French
http://www.wikidata.org/entity/Q529,male,natural causes,chemist,Catholicism,France,French
http://www.wikidata.org/entity/Q529,male,natural causes,university teacher,Catholicism,France,French
http://www.wikidata.org/entity/Q529,male,natural causes,agronomist,Catholicism,France,French
http://www.wikidata.org/entity/Q529,male,natural causes,biochemist,Catholicism,France,French
http://www.wikidata.org/entity/Q529,male,natural causes,microbiologist,Catholicism,France,French
http://www.wikidata.org/entity/Q619,male,natural causes,scientist,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,astronomer,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,physicist,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,mathematician,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,jurist,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,economist,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,translator,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q619,male,natural causes,philosopher,Catholicism,Royal Prussia,Latin
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Russian Soviet Federative Socialist Republic,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Soviet Union,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,writer,atheism,Russian Empire,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Russian Soviet Federative Socialist Republic,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Soviet Union,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,poet,atheism,Russian Empire,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Russian Soviet Federative Socialist Republic,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Soviet Union,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,politician,atheism,Russian Empire,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Russian Soviet Federative Socialist Republic,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Soviet Union,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,revolutionary,atheism,Russian Empire,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Russian Soviet Federative Socialist Republic,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Soviet Union,Georgian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q855,male,natural causes,soldier,atheism,Russian Empire,Georgian
http://www.wikidata.org/entity/Q905,male,natural causes,screenwriter,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,screenwriter,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,writer,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,writer,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,lawyer,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,lawyer,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,poet lawyer,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,poet lawyer,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,fabulist,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,fabulist,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,mathematician,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,university teacher,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,musicologist,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,music theorist,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7721,male,natural causes,politician,Catholic Church,France,French
http://www.wikidata.org/entity/Q7729,male,natural causes,military personnel,Catholic Church,France,French
http://www.wikidata.org/entity/Q7729,male,natural causes,politician,Catholic Church,France,French
http://www.wikidata.org/entity/Q7729,male,natural causes,officer,Catholic Church,France,French
http://www.wikidata.org/entity/Q7729,male,natural causes,diplomat,Catholic Church,France,French
http://www.wikidata.org/entity/Q7738,male,natural causes,politician,Catholic Church,France,French
http://www.wikidata.org/entity/Q7738,male,natural causes,politician,Catholic Church,France,Spanish
http://www.wikidata.org/entity/Q7738,male,natural causes,economist,Catholic Church,France,French
http://www.wikidata.org/entity/Q7738,male,natural causes,economist,Catholic Church,France,Spanish
http://www.wikidata.org/entity/Q7742,male,natural causes,politician,Catholicism,France,French
http://www.wikidata.org/entity/Q7750,male,natural causes,politician,Catholic Church,Spain,French
http://www.wikidata.org/entity/Q7750,male,natural causes,politician,Catholic Church,Spain,Spanish
http://www.wikidata.org/entity/Q7750,male,natural causes,politician,Catholic Church,France,French
http://www.wikidata.org/entity/Q7750,male,natural causes,politician,Catholic Church,France,Spanish
http://www.wikidata.org/entity/Q7758,male,natural causes,politician,Catholic Church,Spain,Spanish
http://www.wikidata.org/entity/Q7758,male,natural causes,politician,Catholic Church,France,Spanish
http://www.wikidata.org/entity/Q8007,male,natural causes,lawyer,Episcopal Church,United States of America,French
http://www.wikidata.org/entity/Q8007,male,natural causes,lawyer,Episcopal Church,United States of America,German
http://www.wikidata.org/entity/Q8007,male,natural causes,lawyer,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q8007,male,natural causes,politician,Episcopal Church,United States of America,French
http://www.wikidata.org/entity/Q8007,male,natural causes,politician,Episcopal Church,United States of America,German
http://www.wikidata.org/entity/Q8007,male,natural causes,politician,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q8016,male,natural causes,politician,Anglicanism,United Kingdom,French
http://www.wikidata.org/entity/Q8016,male,natural causes,politician,Anglicanism,United Kingdom,English
http://www.wikidata.org/entity/Q8016,male,natural causes,historian,Anglicanism,United Kingdom,French
http://www.wikidata.org/entity/Q8016,male,natural causes,historian,Anglicanism,United Kingdom,English
http://www.wikidata.org/entity/Q8433,male,natural causes,politician,Christianity,France,French
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,Kingdom of Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,German Empire,French
http://www.wikidata.org/entity/Q8442,male,natural causes,politician,Protestantism,German Empire,German
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,Kingdom of Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,German Empire,French
http://www.wikidata.org/entity/Q8442,male,natural causes,jurist,Protestantism,German Empire,German
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,Kingdom of Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,German Empire,French
http://www.wikidata.org/entity/Q8442,male,natural causes,diplomat,Protestantism,German Empire,German
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,Kingdom of Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,Prussia,French
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,Prussia,German
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,German Empire,French
http://www.wikidata.org/entity/Q8442,male,natural causes,statesman,Protestantism,German Empire,German
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,Poland,Russian
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,France,French
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,France,Polish
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,France,Russian
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,Russian Empire,French
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,Russian Empire,Polish
http://www.wikidata.org/entity/Q7186,female,natural causes,university teacher,agnosticism,Russian Empire,Russian
http://www.wikidata.org/entity/Q7197,female,natural causes,writer,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,journalist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,women letter writer,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,literary critic,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,philosopher,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,novelist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,political activist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,essayist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,peace activist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,existentialist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,autobiographer,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,political philosopher,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,diarist,atheism,France,French
http://www.wikidata.org/entity/Q7197,female,natural causes,feminist,atheism,France,French
http://www.wikidata.org/entity/Q7243,male,natural causes,writer,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,writer,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,playwright,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,playwright,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,Esperantist,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,Esperantist,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,educationalist,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,educationalist,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,children's writer,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,children's writer,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,philosopher,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,philosopher,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,novelist,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,novelist,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,essayist,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,essayist,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7243,male,natural causes,diarist,Tolstoyan movement,Russian Empire,Esperanto
http://www.wikidata.org/entity/Q7243,male,natural causes,diarist,Tolstoyan movement,Russian Empire,Russian
http://www.wikidata.org/entity/Q7245,male,natural causes,teacher,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,journalist,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,travel writer,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,typesetter,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,children's writer,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,novelist,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,humorist,atheism,United States of America,English
http://www.wikidata.org/entity/Q7245,male,natural causes,autobiographer,atheism,United States of America,English
http://www.wikidata.org/entity/Q7336,male,natural causes,merchant,Judaism,Germany,German
http://www.wikidata.org/entity/Q7336,male,natural causes,merchant,Judaism,Germany,Dutch
http://www.wikidata.org/entity/Q7336,male,natural causes,merchant,Judaism,Kingdom of the Netherlands,German
http://www.wikidata.org/entity/Q7336,male,natural causes,merchant,Judaism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q7336,male,natural causes,banker,Judaism,Germany,German
http://www.wikidata.org/entity/Q7336,male,natural causes,banker,Judaism,Germany,Dutch
http://www.wikidata.org/entity/Q7336,male,natural causes,banker,Judaism,Kingdom of the Netherlands,German
http://www.wikidata.org/entity/Q7336,male,natural causes,banker,Judaism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q7374,male,natural causes,screenwriter,Catholicism,United States of America,German
http://www.wikidata.org/entity/Q7374,male,natural causes,screenwriter,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q7374,male,natural causes,screenwriter,Catholicism,United Kingdom,German
http://www.wikidata.org/entity/Q7374,male,natural causes,screenwriter,Catholicism,United Kingdom,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film director,Catholicism,United States of America,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film director,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film director,Catholicism,United Kingdom,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film director,Catholicism,United Kingdom,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film producer,Catholicism,United States of America,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film producer,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film producer,Catholicism,United Kingdom,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film producer,Catholicism,United Kingdom,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film editor,Catholicism,United States of America,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film editor,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q7374,male,natural causes,film editor,Catholicism,United Kingdom,German
http://www.wikidata.org/entity/Q7374,male,natural causes,film editor,Catholicism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,lawyer,Methodism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,lawyer,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,politician,Methodism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,politician,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,chemist,Methodism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,chemist,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,barrister,Methodism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,barrister,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,autobiographer,Methodism,United Kingdom,English
http://www.wikidata.org/entity/Q7416,female,natural causes,autobiographer,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,writer,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Kingdom of Prussia,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Russian Empire,German
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Russian Empire,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Old Swiss Confederacy,German
http://www.wikidata.org/entity/Q7604,male,natural causes,teacher,Calvinism,Old Swiss Confederacy,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Switzerland,German
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Switzerland,Latin
http://www.wikidata.org/entity/Q7604,male,natural causes,physicist,Calvinism,Kingdom of Prussia,German
http://www.wikidata.org/entity/Q905,male,natural causes,aphorist,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,aphorist,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,novelist,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,novelist,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,short story writer,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,short story writer,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q905,male,natural causes,diarist,Judaism,Austria-Hungary,German
http://www.wikidata.org/entity/Q905,male,natural causes,diarist,Judaism,Czechoslovakia,German
http://www.wikidata.org/entity/Q909,male,natural causes,screenwriter,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,screenwriter,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,screenwriter,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,poet,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,poet,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,poet,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,librarian,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,librarian,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,librarian,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,translator,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,translator,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,translator,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,literary critic,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,literary critic,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,literary critic,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,essayist,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,essayist,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,essayist,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,linguist,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,linguist,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,linguist,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,short story writer,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,short story writer,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,short story writer,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q909,male,natural causes,science fiction writer,agnosticism,Argentina,French
http://www.wikidata.org/entity/Q909,male,natural causes,science fiction writer,agnosticism,Argentina,Spanish
http://www.wikidata.org/entity/Q909,male,natural causes,science fiction writer,agnosticism,Argentina,English
http://www.wikidata.org/entity/Q939,male,natural causes,composer,Catholic Church,Portugal,Portuguese
http://www.wikidata.org/entity/Q939,male,natural causes,composer,Catholic Church,Brazil,Portuguese
http://www.wikidata.org/entity/Q939,male,natural causes,politician,Catholic Church,Portugal,Portuguese
http://www.wikidata.org/entity/Q939,male,natural causes,politician,Catholic Church,Brazil,Portuguese
http://www.wikidata.org/entity/Q989,male,natural causes,writer,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,writer,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,priest,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,priest,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,poet,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,poet,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,politician,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,politician,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,Catholic priest,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,Catholic priest,Catholic Church,Poland,Polish
